id,pos_id,word,ja
552,0,bummer,嫌な（不愉快な）こと（体験）. 失望. 失敗
553,2,bumpy,（道路）でこぼこの. （車･旅行）がたつく
554,0,bungalow,バンガロー
555,0,bungee,バンジージャンプ 
556,1,bungle,やりそこなう. へま（をする）. しくじる. しくじり
557,2,buoyant,弾むような. 軽快な. 回復力のある. 楽天的な
558,2,burdensome,やっかいな
559,2,burly,たくましい. がんじょうな. がっしりとした. 身体の大きい
560,0,burr,いが. 荒い削り面. バリ
561,0,burrito,ブリトー（肉・チーズなどを小麦粉のトルティーヤで包んだメキシコ料理）
562,0,burrow,に穴を掘る. （うさぎの）穴. 潜伏する
563,0,bushel,"ヤード･ポンド法における体積（容積）の単位. 液体の計量には用いられず,乾量,特に穀物の計量に用いられる. 約35 リットル"
564,3,busily,忙しく
565,0,buster,ベビーブームのあとの世代の人. 破壊する人. （よびかけで）おい
566,0,buttery,ぶどう酒類貯蔵室. 食料品貯蔵室. （UK英）学生にビール･パン･果物などを売る部屋
567,0,buttocks,尻. ケツ（やや下品な言い方 
568,1,buttress,控え壁. 支え. 強化する. 支持する. 扶壁. 支持するもの. 飛び出した部分
569,0,buzzword,決まり文句. 宣伝文句. キャッチフレーズ. （商売上･仲間内などの）専門語
570,2,bygone,過ぎ去った. 骨董品. Let bygones be bygones. 過去は過去. 過去は水に流せ
571,0,byproduct,副産物 
572,0,cacao,カカオ
573,0,cache,貯蔵所. 貯蔵物. 隠し場. 隠してある貴重品. （cf. cash. 現金）
574,0,cachet,封印. 公認の印. 品質保証表
575,1,cackle,やかましいおしゃべり. きゃっきゃっと鳴く. クワックワッ. めんどりの鳴き声
576,0,cactus,サボテン
577,0,cad,育ちの悪い男. ごろつき. 不良. 手伝いの人. 地元の人. 町の少年
578,0,cadaver,死体（特に解剖･研究用）
579,0,caddie,ゴルフのキャディー
580,0,cadence,拍子. 韻律. 下降調. 音. リズミカルな音. 楽章の終止法
581,0,cadet,士官学校生
582,0,cadre,構造. 組織. 骨組み. 幹部. 中核
583,0,cairn,ケルン（記念塚）
584,0,calamity,不幸な出来事. 災難
585,0,calculator,計算機
586,0,caldera,カルデラ
587,0,calligraphy,能書. 能筆. 書道. 書法
588,2,callous,たこのできた. （皮膚などの）堅くなった. 無感覚な. 思いやりのない. 冷淡な
589,2,callow,未熟な. うぶな. 羽毛がまだ生えない. 青二才の
590,0,calming,心を落ち着かせる 
591,0,camaraderie,友情
592,0,cameraman,写真家
593,1,camouflage,カムフラージュ. 迷彩. 偽装
594,0,campaigner,運動員
595,0,campfire,キャンプファイア
596,0,campground,キャンプ場. 野営地
597,0,campsite,キャンプ場
598,2,campy,（男が）なよなよした. 同性愛の
599,2,cancerous,がん（性）の
600,0,candlelight,蝋燭の光
601,0,candor,率直. 正直. 虚心坦懐. 率直さ. 公平無私. 親切. 白さ. 純真無垢
602,0,canine,犬の（ような）. イヌ科
603,0,canister,缶. 金属容器
604,0,cannibal,人肉を食う. 人食いの. （名詞）人を食う人間. （形容詞）人を食う. 共食い動物. 食肉類
605,0,cannibalism,"共食い,食人"
606,0,cannonball,砲弾. 弾丸列車. （テニス）弾丸サービス. 猛スピードで行く･飛ぶ
607,2,canny,抜け目のない
608,1,canonize,列聖する. 敬う
609,2,canonized,（死者を）聖人の列に加える. 列聖する. 
610,0,cant,（職業などの）合い言葉. 特殊用語. （もったいぶった）偽善的なことば. 傾斜. 傾く
611,0,cantaloupe,"カンタロープ（キャンタロープ）メロン. ヨーロッパ南部,アメリカ,タイなどで露地栽培される,赤肉種のマスクメロン"
612,0,cantor,主唱者. 先詠者. 先唱者. 独唱者. 朗詠者
613,0,capitalization,大文字使用
614,1,capitulate,降伏する. 抵抗をやめる. 交渉する. 屈服する
615,0,capitulation,条件付降伏. 降伏. 降伏文書
616,0,caprice,気まぐれ. きまぐれ. むら気. 気まま
617,2,capricious,気まぐれな
618,0,capsaicin,カプサイシン. 唐辛子の辛味をもたらす主成分. アルカロイド（Alkaloid）のうちカプサイシノイドと呼ばれる化合物のひとつ. 
619,2,capsular,カプセルの. カプセルに入った
620,2,captivated,魅了 
621,0,captivity,捕われの身. 監禁. 捕らわれ
622,0,captor,逮捕者. 賞品獲得者. 捕らえる人
623,0,carbonate,炭酸塩
624,0,carcass,残がい. 人体. 屠殺体. （獣の）死体
625,0,carcinogen,発癌（性）の. 発ガン性物質
626,0,cardiologist,心臓内科医
627,2,carefree,のんきな. 苦労のない
628,1,caress,愛撫する. 愛撫. 優しく撫でる
629,0,caretaker,留守番. 管理人
630,0,caries,カリエス. 虫歯
631,0,caring,関心を持つ. 思いやりのある. 介護する. 福祉の. 介護. 思いやり. 福祉活動
632,0,carnivore,肉食動物. 食虫植物. 食肉動物（cf. herbivore 草食動物）
633,0,carousel,回転木馬. カルーセル（空港の荷物を受け取る回転台）
634,0,carp,あら捜しをする. 鯉. コイ科の魚
635,0,carpetbagger,渡り政治屋. 山師
636,0,carpeting,敷物類 
637,0,carte,アラカルト 
638,0,cartel,企業連合. カルテル. 国際的な政治･経済集団
639,0,cartoonist,漫画家
640,0,carver,彫刻者. 肉を切る人. 肉切り包丁と大型フォーク
641,0,casein,カゼイン. 牛乳やチーズなどにふくまれるリンタンパクの一種. それを原料とするカゼインプラスチックの略称としても用いられる
642,0,cashew,カシュー（熱帯アメリカ産ウルシ科植物）
643,0,cashier,現金出納係. 帳場係. 出納係. レジ係. 免職する. を解雇する
644,0,casket,小箱. 棺. かんおけ. ひつぎ（coffinの遠回し語）
645,1,castigate,厳しく罰する. きびしく非難する. 添削する. （cf. criticise. reprimand）
646,0,castration,去勢
647,2,catabolic,"（生物学）異化作用の（生物が外界から摂取した物質を化学的に分解し,より簡単な物質に変える反応）. （反）anabolic"
648,0,catabolism,（生物）. カタボリズム. 異化作用. 物質分解代謝
649,0,catamaran,いかだ舟. 2. ガミガミ女
650,0,cataract,白内障. 豪雨. 大滝. 洪水
651,0,catchment,貯水池. 集水 
652,2,catchy,評判になりそうな. 覚えやすい
653,3,categorically,範疇の（をなす･に属する）. 分類別の. 絶対的な. 断定的な
654,0,categorization,カテゴリー化 
655,0,caterer,（宴会）料理の仕出し屋. サービス係
656,0,catering,ケータリング 
657,0,catharsis,カタルシス（観客が悲劇を観ることにより心のわだかまりなどの感情を浄化させること）
658,2,caudal,尾の. 尾状の
659,0,cauldron,大釜（おおがま）
660,0,causality,因果関係
661,0,causation,引き起こすこと. 因果関係. 因果説. 原因. 原因として働くこと
662,1,causeway,（低地に土を盛り上げた）土手道. 2. （敷石などによる昔の）舗装道路. 3. 街道（石灰で舗装された道が原義）
663,2,caustic,腐食性の. 辛辣な. 腐食剤. 痛烈な. 腐食薬. 焼灼薬. 火線. 火面. 苛性
664,3,cautiously,慎重に
665,0,cavalry,機甲部隊. 騎兵隊. 騎兵. 騎馬隊
666,0,caveman,洞窟人. 穴居人
667,0,cavern,大洞穴. 洞穴. 洞窟
668,0,caviar,キャビア
669,0,cayenne,（粉）トウガラシ. トウガラシの実
670,2,celebratory,祝う 
671,0,celery,セロリ
672,2,celestial,天国の. 空の. 天体の. 神聖な. 神々しい. すばらしい. 最高の
673,0,cellist,チェロ奏者
674,0,cello,チェロ
675,0,celluloid,セルロイド
676,0,cellulose,セルロース
677,0,centennial,100周年. 100年祭. 100年の. 百年ごとの
678,0,centimeter,センチメートル
679,0,centipede,ムカデ類
680,2,centric,中心の 
681,1,centrifuge,遠心機. 遠心分離機. を遠心分離機で分離する. 遠心分離機にかける
682,0,cert,確実なこと. 現実に起こること. 必ず起きること. 本命. 本命馬
683,2,certified,保証された
684,0,cervix,頚部
685,1,chafe,こすって暖める. すりむく. いらだたせる
686,0,chagrin,残念（がらせる）. 無念. くやしさ
687,2,chained,鎖状の 
688,0,chainsaw,チェーンソー 
689,0,chairwoman,女性の議長. 女性の会長
690,0,chalet,シャレー. シャレー風の家. バンガロー. 羊飼いの山小屋
691,0,chamberlain,侍従
692,0,chandelier,シャンデリア
693,2,changing,変化 
694,0,chaplain,公共施設付きの牧師. 施設付きの司祭
695,0,char,炭にする. 黒焦げにする
696,3,characteristically,個性的に. 特質上. 特徴として. 特徴的に
697,0,charade,見せかけ. 言葉あて遊び. 見え透いた言い訳. シャレード（ジェスチャーをしてそれを表す言葉を言い当てる遊び）
698,0,charcoal,木炭
699,0,chariot,（古代の）一人乗り軽三輪戦車. 立派な馬車. （俗）古くて大きな自動車
700,3,charmingly,魅力的 
701,2,chartered,特許を受けた. （世間に）公認された. 貸し切りの
702,0,chasm,深い割れ目. 隙間. みぞ. 隔たり. 欠陥
703,1,chastise,せっかんする. 厳しく非難する. 叱責する. 厳しく罰する
704,0,chastity,純潔. 貞節. 上品. 簡素
705,0,chateau,付きのブドウ園. 城. 大邸宅
706,2,chatty,おしゃべりの
707,0,chauffeur,おかかえ運転手
708,0,checker,"照合係. （携帯品）一時預かり. レジ係. 格子縞（にする）. 色とりどりにする. （チェス盤の意から）チェッカー（ゲーム,西洋飛び碁）に使う平たい丸い駒"
709,2,checkered,格子縞の. 色とりどりの. 変化（浮沈）に富んだ
710,0,cheddar,チェダーチーズ
711,0,cheekbone,ほお骨
712,2,cheery,明るい
713,0,cheeseburger,チーズバーガー
714,0,cheesecake,チーズケーキ. お金. （俗）女性の脚線美の写真. 性的魅力のある若い女
715,0,cheetah,チーター
716,3,chemically,化学的に. 化学反応により
717,0,chieftain,指導者. （山賊などの）首領
718,0,childbirth,出産. 分娩
719,2,childless,子供のない
720,2,childlike,子供らしい
721,2,chipper,元気のよい
722,0,chiropractic,脊柱指圧療法. カイロプラクティック
723,1,chirp,チッチッと鳴く. チュッチュッ. チーチー. 鳥の鳴き声
724,0,chloroquine,"（医）クロロキン（抗マラリア薬,アミノキノリン系）"
725,0,cholera,コレラ
726,0,chopper,（俗）入れ歯. ヘリコプター. 改造オートバイ. 肉切り包丁
727,0,chopstick,箸. はし
728,0,choral,聖歌隊の. 合唱の
729,0,choreographer,振付け師
730,0,choreography,（バレエなどの）舞踊術（法）. 振りつけ（法）
731,0,choroid,"脈絡膜. 眼球壁の中間層の薄い組織. 強膜（眼球の外側の層）と網膜（眼球内部の後方の神経組織層）の間にある. 血管が通り,眼球への酸素と栄養の運搬を行う"
732,0,chou,シュークリーム 
733,2,chronological,年代順の
734,0,chronology,年代学. 年代記. 年表
735,2,chubby,まるまる太った. 丸ぽちゃの
736,1,chug,（エンジンなどの）ポッポッという音（を立てる）
737,0,churchyard,教会所属の墓地. 教会の境内
738,0,chute, （ʃúːt）. 落とし樋. （郵便投下装置.a letter chute レターシュート）. 急流. 2.落下傘（=parachute）. （cf.shoot）
739,0,chutzpah,（ひどい）厚かましさ. 鉄面皮
740,0,cider,リンゴ酒（日本語で言う｢サイダー｣の意味はない）
741,0,cilantro,セリ科の一年草（英語でcoriander）のスペイン語名. スープやサルサなどに広く用いられる
742,0,cinematographer,撮影監督 
743,0,cinematography,映画撮影術. 映画撮影法
744,0,cipher,アラビア数字. 暗号（にする）. 数字の零
745,0,circuitry,回路（構成）
746,2,circulatory,（血液の）循環上の
747,2,circumstantial,付随的な
748,0,cirque,圏谷（けんこく）. 氷河の浸食作用によって形成された氷河地形の一種. （山頂近くの丸いくぼ地）. カール
749,0,citizenry,市民
750,2,citric,クエン酸（プラム等の果実の皮下に多い酸味成分）の 
751,2,citywide,市全域の 
752,0,civility,ていねいな言葉. 礼儀
753,2,clad,服を着せる. おおう
754,0,claimant,要求者. 苦情を言う人
755,0,clapboard,かちんこ. 羽目板. に下見板を張る
756,0,claret,クラレット（フランス産の赤ぶどう酒）. 赤紫色. 赤紫
757,0,clarinet,クラリネット
758,1,clarion,爽やかな（声･音）. 明快な. 2. クラリオン（社名） 
759,3,classically,古典的に 
760,0,classicism,古典主義
761,2,classy,高級な. ハイカラな. 粋な
762,2,claustrophobic,閉所恐怖症の 
763,0,cleanliness,きれい好き. 清潔
764,1,cleanse,清潔にする. 浄化する
765,0,cleaver,包丁. 肉切り包丁
766,0,clergyman,聖職者. 牧師
767,0,cleverness,器用. 賢さ. 手際よさ. 利口
768,0,clientele,（集合的）訴訟依頼人. 顧客
769,0,cliffhanger,はらはらさせるもの. はらはらする試合
770,2,climactic,絶頂の. 最高潮の. クライマックスの
771,2,climatic,気候の. 気候上の
772,0,climbing,登山
773,1,clinch,に決着をつける. 決定する. 締付ける. 片. 決着をつける
774,0,clipper,"クリッパー. 19Cに発達した大型快速帆船. 積載量より速度重視. 多くのマストと帆を持つ. ティークリッパー（茶）,ウールクリッパー（羊毛）と呼ばれ,. カティーサーク号（英）は保存"
775,0,clique,派閥. 徒党
776,0,clockwork,ぜんまいじかけ. 時計じかけ
777,0,clomipramine,クロミプラミン. 抗うつ薬として用いられる有機化合物の一種
778,0,cloning,クローニング 
779,0,closeness,密接
780,0,clove,裂けた. ちょうじ
781,1,cloy,あきあきさせる. 満腹させる. 飽きあきさせる
782,0,clump,群がらせる. かたまり. 木立ち. （cf. crampけいれん）
783,0,clustering,"房,群れ,集団を形成する. クラスター化. クラスタリング"
784,0,clutches,鷲掴みする（三単現）. （松葉杖はcrutches）
785,0,coagulation,凝固
786,1,coax,うまく説得する. なだめすかす（=persuade）. ご機嫌取り. 同軸ケーブル（=coaxial cable）
787,0,cobblestone,舗装用の丸石. 玉石
788,0,cobra,コブラ
